"PLAN_CODE","PLAN_YEAR","CODE","INTERCHANGEABILITY","BLOC_SUBJECT_CODE","BLOC_TYPE","BLOC_LIMIT","BLOC_NAME_CZ","BLOC_NAME_EN","SEQ","NOTE_CZ","NOTE_EN","BLOC_NOTE_CZ","BLOC_NOTE_EN"
NIDAW22B,"2022",NPRG051,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0005",,,,
NIDAW22B,"2022",NPRG056,,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0003",,,,
NIDAW22B,"2022",NPRG062,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0001",,,,
NIDAW22B,"2022",NPRX005,NPRG005,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0008",,,,
NIDAW22B,"2022",NPRX013,NPRG013,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0003",,,,
NIDAW22B,"2022",NPRX021,NPRG021,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0006",,,,
NIDAW22B,"2022",NPRX030,NPRG030,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0002",,,,
NIDAW22B,"2022",NPRX035,NPRG035,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0004",,,,
NIDAW22B,"2022",NPRX036,NPRG036,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0009",,,,
NIDAW22B,"2022",NPRX038,NPRG038,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0007",,,,
NIDAW22B,"2022",NPRX041,NPRG041,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0002",,,,
NIDAW22B,"2022",NPRX051,NPRG051,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0005",,,,
NIDAW22B,"2022",NPRX056,NPRG056,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0003",,,,
NIDAW22B,"2022",NSWI004,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0015",,,,
NIDAW22B,"2022",NSWI090,,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0002",,,,
NIDAW22B,"2022",NSWI095,NSWI177,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0010",,,,
NIDAW22B,"2022",NSWI120,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0003",,,,
NIDAW22B,"2022",NSWI130,,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0006",,,,
NIDAW22B,"2022",NSWI141,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0004",,,,
NIDAW22B,"2022",NSWI142,,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0001",,,,
NIDAW22B,"2022",NSWI153,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0001",,,,
NIDAW22B,"2022",NSWI166,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0001",,,,
NIDAW22B,"2022",NSWI170,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0009",,,,
NIDAW22B,"2022",NSWI177,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0010",,,,
NIDAW22B,"2022",NSWX004,NSWI004,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0015",,,,
NIDAW22B,"2022",NSWX142,NSWI142,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0001",,,,
NIDAW22B,"2022",NSWX153,NSWI153,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0001",,,,
NIDAW22B,"2022",NSZZ026,NSZZ031,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2022",NSZZ031,,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2022",NTIN060,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0007",,,,
NIDAW22B,"2022",NTIN061,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0014",,,,
NIDAW22B,"2022",NTIN071,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0017",,,,
NIDAW22B,"2022",NTIX061,NTIN061,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0014",,,,
NIDAW22B,"2022",NTIX071,NTIN071,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0017",,,,
NIDAW22B,"2022",NTVY014,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0001",,,,
NIDAW22B,"2022",NTVY015,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0002",,,,
NIDAW22B,"2022",NTVY016,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0003",,,,
NIDAW22B,"2022",NTVY017,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0004",,,,
NIDAW22B,"2022",NTVY018,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0006",,,,
NIDAW22B,"2022",NTVY019,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0005",,,,
NIDAW22B,"2023",NAIL062,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0016",,,,
NIDAW22B,"2023",NAIL120,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0002",,,,
NIDAW22B,"2023",NAIL121,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0005",,,,
NIDAW22B,"2023",NAIX062,NAIL062,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0016",,,,
NIDAW22B,"2023",NDBI007,,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0005",,,,
NIDAW22B,"2023",NDBI013,,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0001",,,,
NIDAW22B,"2023",NDBI025,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0013",,,,
NIDAW22B,"2023",NDBI026,,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0003",,,,
NIDAW22B,"2023",NDBI037,NSWI166,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0001",,,,
NIDAW22B,"2023",NDBI038,,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0004",,,,
NIDAW22B,"2023",NDBI040,,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0006",,,,
NIDAW22B,"2023",NDBI045,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0007",,,,
NIDAW22B,"2023",NDBI046,,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0012",,,,
NIDAW22B,"2023",NDBX007,NDBI007,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0005",,,,
NIDAW22B,"2023",NDBX025,NDBI025,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0013",,,,
NIDAW22B,"2023",NDBX046,NDBI046,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0012",,,,
NIDAW22B,"2023",NDMI002,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0005",,,,
NIDAW22B,"2023",NDMI011,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0015",,,,
NIDAW22B,"2023",NDMX011,NDMI011,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0015",,,,
NIDAW22B,"2023",NJAZ091,,"3795",A,,Anglický jazyk,,"02/002/0001",,,,
NIDAW22B,"2023",NMAG351,NSZZ031,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2023",NMAI054,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0011",,,,
NIDAW22B,"2023",NMAI055,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0017",,,,
NIDAW22B,"2023",NMAI057,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0006",,,,
NIDAW22B,"2023",NMAI058,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0012",,,,
NIDAW22B,"2023",NMAI059,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0018",,,,
NIDAW22B,"2023",NMAX055,NMAI055,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0017",,,,
NIDAW22B,"2023",NMAX059,NMAI059,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0018",,,,
NIDAW22B,"2023",NMMA351,NSZZ031,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2023",NMNM351,NSZZ031,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2023",NMSA351,NSZZ031,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2023",NMTM314,NSZZ031,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2023",NPFL054,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0003",,,,
NIDAW22B,"2023",NPFL129,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0003",,,,
NIDAW22B,"2023",NPGR002,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0006",,,,
NIDAW22B,"2023",NPGR035,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0009",,,,
NIDAW22B,"2023",NPGR036,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0008",,,,
NIDAW22B,"2023",NPRG005,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0008",,,,
NIDAW22B,"2023",NPRG013,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0003",,,,
NIDAW22B,"2023",NPRG021,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0006",,,,
NIDAW22B,"2023",NPRG030,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0002",,,,
NIDAW22B,"2023",NPRG031,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0008",,,,
NIDAW22B,"2023",NPRG035,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0004",,,,
NIDAW22B,"2023",NPRG036,,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0009",,,,
NIDAW22B,"2023",NPRG038,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0007",,,,
NIDAW22B,"2023",NPRG041,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0002",,,,
NIDAW22B,"2023",NPRG045,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0019",,,,
NIDAW22B,"2023",NPRG051,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0005",,,,
NIDAW22B,"2023",NPRG056,,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0003",,,,
NIDAW22B,"2023",NPRG062,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0001",,,,
NIDAW22B,"2023",NPRX005,NPRG005,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0008",,,,
NIDAW22B,"2023",NPRX013,NPRG013,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0003",,,,
NIDAW22B,"2023",NPRX021,NPRG021,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0006",,,,
NIDAW22B,"2023",NPRX030,NPRG030,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0002",,,,
NIDAW22B,"2023",NPRX035,NPRG035,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0004",,,,
NIDAW22B,"2023",NPRX036,NPRG036,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0009",,,,
NIDAW22B,"2023",NPRX038,NPRG038,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0007",,,,
NIDAW22B,"2023",NPRX041,NPRG041,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0002",,,,
NIDAW22B,"2023",NPRX051,NPRG051,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0005",,,,
NIDAW22B,"2023",NPRX056,NPRG056,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0003",,,,
NIDAW22B,"2023",NSWI004,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0015",,,,
NIDAW22B,"2023",NSWI090,,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0002",,,,
NIDAW22B,"2023",NSWI095,NSWI177,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0010",,,,
NIDAW22B,"2023",NSWI120,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0003",,,,
NIDAW22B,"2023",NSWI130,,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0006",,,,
NIDAW22B,"2023",NSWI141,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0004",,,,
NIDAW22B,"2023",NSWI142,,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0001",,,,
NIDAW22B,"2023",NSWI153,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0001",,,,
NIDAW22B,"2023",NSWI166,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0001",,,,
NIDAW22B,"2023",NSWI170,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0009",,,,
NIDAW22B,"2023",NSWI177,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0010",,,,
NIDAW22B,"2023",NSWI200,NSWI004,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0015",,,,
NIDAW22B,"2023",NSWX004,NSWI004,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0015",,,,
NIDAW22B,"2023",NSWX142,NSWI142,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0001",,,,
NIDAW22B,"2023",NSWX153,NSWI153,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0001",,,,
NIDAW22B,"2023",NSZZ026,NSZZ031,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2023",NSZZ031,,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2023",NTIN060,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0007",,,,
NIDAW22B,"2023",NTIN061,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0014",,,,
NIDAW22B,"2023",NTIN071,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0017",,,,
NIDAW22B,"2023",NTIX061,NTIN061,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0014",,,,
NIDAW22B,"2023",NTIX071,NTIN071,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0017",,,,
NIDAW22B,"2023",NTVY014,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0001",,,,
NIDAW22B,"2023",NTVY015,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0002",,,,
NIDAW22B,"2023",NTVY016,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0003",,,,
NIDAW22B,"2023",NTVY017,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0004",,,,
NIDAW22B,"2023",NTVY018,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0006",,,,
NIDAW22B,"2023",NTVY019,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0005",,,,
NIDAW22B,"2024",NAIL062,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0016",,,,
NIDAW22B,"2024",NAIL120,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0002",,,,
NIDAW22B,"2024",NAIL121,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0005",,,,
NIDAW22B,"2024",NAIX062,NAIL062,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0016",,,,
NIDAW22B,"2024",NDBI007,,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0005",,,,
NIDAW22B,"2024",NDBI013,,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0001",,,,
NIDAW22B,"2024",NDBI025,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0013",,,,
NIDAW22B,"2024",NDBI026,,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0003",,,,
NIDAW22B,"2024",NDBI037,NSWI166,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0001",,,,
NIDAW22B,"2024",NDBI038,,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0004",,,,
NIDAW22B,"2024",NDBI040,,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0006",,,,
NIDAW22B,"2024",NDBI045,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0007",,,,
NIDAW22B,"2024",NDBI046,,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0012",,,,
NIDAW22B,"2024",NDBX007,NDBI007,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0005",,,,
NIDAW22B,"2024",NDBX025,NDBI025,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0013",,,,
NIDAW22B,"2024",NDBX046,NDBI046,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0012",,,,
NIDAW22B,"2024",NDMI002,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0005",,,,
NIDAW22B,"2024",NDMI011,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0015",,,,
NIDAW22B,"2024",NDMX011,NDMI011,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0015",,,,
NIDAW22B,"2024",NJAZ091,,"3795",A,,Anglický jazyk,,"02/002/0001",,,,
NIDAW22B,"2024",NMAG351,NSZZ031,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2024",NMAI054,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0011",,,,
NIDAW22B,"2024",NMAI055,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0017",,,,
NIDAW22B,"2024",NMAI057,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0006",,,,
NIDAW22B,"2024",NMAI058,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0012",,,,
NIDAW22B,"2024",NMAI059,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0018",,,,
NIDAW22B,"2024",NMAX055,NMAI055,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0017",,,,
NIDAW22B,"2024",NMAX059,NMAI059,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0018",,,,
NIDAW22B,"2024",NMMA351,NSZZ031,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2024",NMNM351,NSZZ031,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2024",NMSA351,NSZZ031,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2024",NMTM314,NSZZ031,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2024",NPFL054,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0003",,,,
NIDAW22B,"2024",NPFL129,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0003",,,,
NIDAW22B,"2024",NPGR002,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0006",,,,
NIDAW22B,"2024",NPGR035,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0009",,,,
NIDAW22B,"2024",NPGR036,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0008",,,,
NIDAW22B,"2024",NPRG005,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0008",,,,
NIDAW22B,"2024",NPRG013,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0003",,,,
NIDAW22B,"2024",NPRG021,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0006",,,,
NIDAW22B,"2024",NPRG030,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0002",,,,
NIDAW22B,"2024",NPRG031,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0008",,,,
NIDAW22B,"2024",NPRG035,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0004",,,,
NIDAW22B,"2024",NPRG036,,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0009",,,,
NIDAW22B,"2024",NPRG038,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0007",,,,
NIDAW22B,"2024",NPRG041,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0002",,,,
NIDAW22B,"2024",NPRG045,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0019",,,,
NIDAW22B,"2024",NPRG051,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0005",,,,
NIDAW22B,"2024",NPRG056,,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0003",,,,
NIDAW22B,"2024",NPRG062,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0001",,,,
NIDAW22B,"2024",NPRX005,NPRG005,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0008",,,,
NIDAW22B,"2024",NPRX013,NPRG013,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0003",,,,
NIDAW22B,"2024",NPRX021,NPRG021,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0006",,,,
NIDAW22B,"2024",NPRX030,NPRG030,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0002",,,,
NIDAW22B,"2024",NPRX035,NPRG035,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0004",,,,
NIDAW22B,"2024",NPRX036,NPRG036,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0009",,,,
NIDAW22B,"2024",NPRX038,NPRG038,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0007",,,,
NIDAW22B,"2024",NPRX041,NPRG041,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0002",,,,
NIDAW22B,"2024",NPRX051,NPRG051,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0005",,,,
NIDAW22B,"2024",NPRX056,NPRG056,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0003",,,,
NIDAW22B,"2024",NSWI004,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0015",,,,
NIDAW22B,"2024",NSWI090,,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0002",,,,
NIDAW22B,"2024",NSWI095,NSWI177,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0010",,,,
NIDAW22B,"2024",NSWI120,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0003",,,,
NIDAW22B,"2024",NSWI130,,"3782",B,8,Povinně volitelné předměty IDAW Bc. skupina II.,,"02/008/0006",,,,
NIDAW22B,"2024",NSWI141,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0004",,,,
NIDAW22B,"2024",NSWI142,,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0001",,,,
NIDAW22B,"2024",NSWI153,,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0001",,,,
NIDAW22B,"2024",NSWI166,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0001",,,,
NIDAW22B,"2024",NSWI170,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0009",,,,
NIDAW22B,"2024",NSWI177,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0010",,,,
NIDAW22B,"2024",NSWI200,NSWI004,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0015",,,,
NIDAW22B,"2024",NSWX004,NSWI004,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0015",,,,
NIDAW22B,"2024",NSWX142,NSWI142,"3780",A,,Povinné předměty IDAW Bc.,,"02/006/0001",,,,
NIDAW22B,"2024",NSWX153,NSWI153,"3781",B,20,Povinně volitelné předměty IDAW Bc. skupina I.,,"02/007/0001",,,,
NIDAW22B,"2024",NSZZ026,NSZZ031,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2024",NSZZ031,,"6232",A,,Bakalářská práce,,"02/001/0001",,,,
NIDAW22B,"2024",NTIN060,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0007",,,,
NIDAW22B,"2024",NTIN061,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0014",,,,
NIDAW22B,"2024",NTIN071,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0017",,,,
NIDAW22B,"2024",NTIX061,NTIN061,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0014",,,,
NIDAW22B,"2024",NTIX071,NTIN071,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0017",,,,
NIDAW22B,"2024",NTVY014,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0001",,,,
NIDAW22B,"2024",NTVY015,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0002",,,,
NIDAW22B,"2024",NTVY016,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0003",,,,
NIDAW22B,"2024",NTVY017,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0004",,,,
NIDAW22B,"2024",NTVY018,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0006",,,,
NIDAW22B,"2024",NTVY019,,"3777",B,4,Tělesná výchova s kurzy,,"02/003/0005",,,,
NIDAW22B,"2025",NAIL062,,"3779",A,,Společné povinné předměty informatika Bc.,,"02/005/0016",,,,
NIDAW22B,"2025",NAIL120,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0002",,,,
NIDAW22B,"2025",NAIL121,,"3783",B,3,Povinně volitelné předměty IDAW Bc. skupina III.,,"02/009/0005",,,,
