"KOD","USTAV","FAKULTA","PRIJMENI","JMENO","TITULPRED","TITULZA"
"68652","32-KPMS","11320",Vávra,Jan,RNDr.,Ph.D.
"84927","32-KDSS","11320",Volf,Tomáš,,
"82682","32-KTIML","11320",Kaifer,Jan,Bc.,
"83080","32-KSVI","11320",Kleprlík,Jan,Bc.,
"78136","32-STUD","11320",Müller,Luděk,Ing. prof.,Ph.D.
"83128","32-KTIML","11320",Kadlecová,Gabriela,Mgr.,
"81930","32-KSVI","11320",Lampis,Michail,,
"81999","32-KFA","11320",Podglajen,Aurélien,,
"82038","32-KSVI","11320",Schmickl,Thomas,,
"82039","32-KSVI","11320",Vegh,Laszlo,,
"85086","32-UTF","11320",Skordis,Constantinos,,
"81850","32-CVUT","11320",Saska,Martin,,
"81910","32-AUUK","11320",Hajduková,Mária,Mgr.,
"82767","32-KA","11320",Gil Muňoz,Daniel,,Ph.D.
"82769","32-KAM","11320",Kalvoda,Jiří,Bc.,
"82771","32-KAM","11320",Káně,Vojtěch,Bc.,
"83195","32-KFA","11320",Peiker,Jan,Mgr.,
"82169","32-KMA","11320",Drážný,Ladislav,RNDr.,
"13321","32-KPMS","11320",Martinková,Patrícia,doc. RNDr.,Ph.D.
"81937","32-KAM","11320",Čížek,Tomáš,Mgr.,
"47267","32-KA","11320",Janota,Mikoláš,Mgr.,Ph.D.
"82348","32-IUUK","11320",Mikšaník,David,Mgr.,
"12110","32-FUUK","11320",Středa,Pavel,Ing.,DrSc.
"83027","32-KA","11320",Genovese,Francesco,,Ph.D.
"83029","32-MUUK","11320",Lessard,Jean-Philippe,prof.,
"83030","32-IUUK","11320",Kawach,Jamal Kaled,,Ph.D.
"84906","32-KFNT","11320",He,Junjie,,Ph.D.
"81828","32-KPMS","11320",Fuchs,Sebastian,,
"81829","32-KPMS","11320",Gijbels,Irene,,
"81830","32-KPMS","11320",Vaes,Stefaan,,
"81831","32-#EXT","11320",Schoutens,Wim,,
"81832","32-KPMS","11320",Tuerlinckx,Francis,,
"67052","32-KFKL","11320",Němec,Ivan,prof. RNDr.,Ph.D.
"82946","32-KFNT","11320",Mordant,Nicolas,,
"83591","32-KSI","11320",Brabec,Jan,,
"82362","32-UTF","11320",Wulff,Jörgen Linus,,
"82520","32-IUUK","11320",Chakrabarti,Amit,,
"88533","32-FUUK","11320",Duboué-Dijon,Élise,,
"85792","32-UCJF","11320",Marek,Petr,,
"86813","32-KDSS","11320",Davison,Andrew,,
"88335","32-KFPP","11320",Milosavljevič,Aleksandar,,
"88343","32-KFPP","11320",Mostafavi,Parisa,,
"88344","32-KFPP","11320",Borovsky,Joseph Eric,,
"16064","32-KFPP","11320",Novotný,Jan,prof. RNDr.,CSc.
"88834","32-KNM","11320",Nešvera,Michal,Bc.,
"88689","32-IUUK","11320",Golovach,Petr,,
"88803","32-KCHFO","11320",Collins,Aaron M.,,Ph.D.
"86979","32-KA","11320",Menčík,Matouš,Mgr.,
"86549","32-FUUK","11320",Wester,Roland,,
"85645","32-KAM","11320",Gaďurek,Vojtěch,Bc.,
"21425","32-KFKL","11320",Hulicius,Eduard,prof. Ing.,CSc.
"85804","32-KPMS","11320",Hrba,Martin,Mgr.,
"89042","32-KMF","11320",Puga Cital,Enrique,,
"89046","32-KMF","11320",Giraldo Barreto,Julian David,,
"89050","32-KA","11320",Klepáč,Adam,Mgr.,
"89056","32-FUUK","11320",Špačková,Barbora,Ing.,Ph.D.
"88412","32-KA","11320",Chwiedziuk,Ondřej,Bc.,
"86251","32-KA","11320",Kleber,Florian,,
"86815","32-KSVI","11320",Frantál,Jiří,Mgr.,
"85949","32-KA","11320",Narusevych,Mykyta,Mgr.,
"40113","32-FUUK","11320",Honzátko,Pavel,Dr. Ing.,
"17642","32-KFPP","11320",Hejduk,Michal,Mgr.,Ph.D.
"85653","32-FUUK","11320",Vala,Milan,Mgr.,Ph.D.
"85654","32-FUUK","11320",Vetrík,Miroslav,Mgr.,Ph.D.
"88758","32-AUUK","11320",Whipp,David,,
"88759","32-AUUK","11320",Kukkonen,Ilmo Tapio,,
"88760","32-AUUK","11320",Hendrix,Amanda R.,,
"88761","32-AUUK","11320",Beier,Christoph,,
"89191","32-UTF","11320",Saltas,Ippocratis,,
"89324","32-UTF","11320",Kovář,Jiří,doc. RNDr.,Ph.D.
"89594","32-KPMS","11320",Procházka,Vít,Ing.,Ph.D.
"89256","32-KMA","11320",Šafránek,Matouš,,
"70352","32-UCJF","11320",Střeleček,Jan,Mgr.,
"17641","32-KFPP","11320",Dohnal,Petr,doc. RNDr.,Ph.D.
"42172","32-KFPP","11320",Kúš,Peter,RNDr.,Ph.D.
"36435","32-KFPP","11320",Matvija,Peter,RNDr.,Ph.D.
"89585","32-MUUK","11320",Mladá,Kateřina,Mgr.,
"81147","32-FUUK","11320",Grubhoffer,Libor,prof. RNDr.,CSc.
"86909","32-KA","11320",Dunina,Daria,Mgr.,
"86910","32-KA","11320",Kapytka,Maryia,Mgr.,
"87857","32-KA","11320",Man,Siu Hang,Dr. rer. nat.,Ph.D.
"87757","32-AUUK","11320",Mikulášek,Zdeněk,prof. RNDr.,CSc.
"87758","32-AUUK","11320",Hambálek,Ľubomír,,
"11271","32-KG","11320",Burjánek,Jan,RNDr.,Ph.D.
"11321","32-KDM","11320",Šarounová,Alena,PhDr.,CSc.
"87349","32-KNM","11320",Košárková,Lenka,Mgr.,
"40527","32-KDSS","11320",Klettke,Meike,Dr.-Ing. habil.,
"86946","32-KNM","11320",Hevessy,Michal,Mgr.,
"12240","32-FUUK","11320",Krůšek,Jan,RNDr.,CSc.
"86033","32-KFKL","11320",Sibille,Romain,,
"86034","32-KFKL","11320",Kempa,Martin,Mgr.,Ph.D.
"86154","32-UCJF","11320",Kučerorá,Zuzana,,
"87269","32-KAM","11320",Sedláček,Petr,Mgr.,
"87271","32-IUUK","11320",Richter,Filip,Mgr.,
"87440","32-KSVI","11320",Jermář,Jakub,Mgr.,
"89529","32-MUUK","11320",Blechta,Jan,Mgr.,Ph.D.
"85843","32-KSVI","11320",Günes,Nese,,M.Sc.
"87151","32-KDF","11320",Wolfschmidt,Gudrun,,
"87577","32-IUUK","11320",Břinda,Karel,,
"87765","32-UCJF","11320",Glazov,Alexander,,
"88139","32-AUUK","11320",Hnatič,Michal,prof. RNDr.,DrSc.
"88140","32-AUUK","11320",Parimucha,Štefan,doc. Mgr.,Ph.D.
"88141","32-AUUK","11320",Gális,Rudolf,doc. RNDr.,Ph.D.
"88356","32-KJP","11320",Dvořáková Suchánková,Hana,Mgr.,
"88357","32-KJP","11320",Roupcová,Jana,Mgr.,MBA
"87710","32-AUUK","11320",Werner,Norbert,,
"53310","32-UCJF","11320",Dragoun,Otokar,,
"87832","32-IUUK","11320",Bouvel,Mathilde,,
"88219","32-KNM","11320",Martínek,Josef,Mgr.,
"65895","32-KA","11320",Pavlů,Jiří,Mgr.,
"86314","32-KFKL","11320",Bárta,Jan,,
"87716","32-AUUK","11320",Rojo,Patricio,prof.,
"67237","32-OGAP","11320",Kaprálová,Libuše,Ing.,
"88340","32-UCJF","11320",Svobodová,Jana,,
"86546","32-UCJF","11320",Skoupil,Dalibor,,
"86468","32-STUD","11320",Sedláček,Jan,doc. RNDr.,Dr.
"88505","32-KDSS","11320",Leopoldseder,David,,
"89257","32-KMA","11320",Karasová,Klára,Mgr.,
"88657","32-KA","11320",Zhang,Yifan,Mgr.,
"88666","32-UCJF","11320",Boyd,James,,
"85646","32-KNM","11320",Mesiti,Marco,,
"85647","32-KNM","11320",Liwicki,Marcus,,
"88580","32-KDSS","11320",Klepl,Jiří,Mgr.,
"86908","32-MUUK","11320",Trnková,Maria,,
"88593","32-KTIML","11320",Flídrová,Věra,RNDr.,
"88594","32-KAM","11320",Ryzák,David,Mgr.,
"86932","32-KNM","11320",Krejčí,Helena,Mgr.,
"88778","32-MUUK","11320",Zegers,Sophie Emma,,
"88895","32-KPMS","11320",Junová,Jana,RNDr.,
"88966","32-KPMS","11320",Kaľatová,Monika,Mgr.,
"86126","32-AUUK","11320",Grossová,Romana,,
"87781","32-UCJF","11320",Gunsing,Frank,,
"88708","32-KTV","11320",Motlíček,Marek,,
"86054","32-KTIML","11320",Dědič,Marek,,
"86256","32-KFNT","11320",Brune,Harald,,
"86257","32-KFNT","11320",Pignedoli,Carlo,,
"86128","32-KFA","11320",Gisinger,Sonja,,
"88921","32-KPMS","11320",Redenbach,Claudia,prof. Dr.,
"89001","32-HOSP","11320",Jurák,František,,
"89033","32-KFPP","11320",Gerasimov,Sergei,,
"89147","32-AUUK","11320",Vilas,Faith,,
"89183","32-KSVI","11320",Preisler,Martin,Bc.,
"86015","32-UTF","11320",Yushkov,Alexey,,
"88977","32-UTF","11320",Hennigar,Robie,,
"86548","32-KMA","11320",Plebanek,Grzegorz,,
"88997","32-KPMS","11320",Frühwirth-Schnatter,Sylvia,prof. Dr.,
"88998","32-KPMS","11320",Freuhwirt-Schwitter,Sylvia,prof. Dr.,
"11976","32-STUD","11320",Tošner,Zdeněk,RNDr.,Ph.D.
"86011","32-KAM","11320",Koreček,Martin,Mgr.,
"86387","32-UFAL","11320",Grundkiewicz,Roman,,
"86529","32-FUUK","11320",Malijevský,Alexandr,doc. Mgr.,Ph.D.
"88098","32-IUUK","11320",Matsakis,Nicolaos,,Ph.D.
"88106","32-KSVI","11320",Knotek,Jaroslav,Mgr.,
"88122","32-KSVI","11320",Gouder,Darryl,,
"87118","32-UCJF","11320",Bičian,Ľuboš,Mgr.,Ph.D.
"87616","32-KDF","11320",Šlégr,Jiří,,
"87628","32-#EXT","11320",Kozma,László,,
"89566","32-KTIML","11320",Onaindia,Eva,,
"86901","32-MUUK","11320",Wintrová,Lucie,Mgr.,
"86940","32-KMA","11320",Raunig,Tomáš,Mgr.,
"86944","32-KNM","11320",Dvořáková,Johana,Mgr.,
"86945","32-KNM","11320",Kubíček,David,RNDr.,
"86080","32-MUUK","11320",Bouzek,Karel,Ing. prof.,Dr.
"86272","32-KFPP","11320",Pihosh,Yuriy,Ing.,Ph.D.
"86273","32-KFPP","11320",Korotcenkov,Ghenadii,,
"86289","32-UTF","11320",Houri,Tsuyoshi,,
"86290","32-UTF","11320",Rycroft,Michael J.,,
"89662","32-UTF","11320",Bartelmann,Matthias,,
"89664","32-KG","11320",Tinti,Elisa,,
"89668","32-KFPP","11320",Liang,Yunfeng,,
"89604","32-KSVI","11320",Petrova,Veronika,Bc.,
"64749","32-KMA","11320",Turčinová,Hana,RNDr.,Ph.D.
"85907","32-STUD","11320",Bulgakova,Nadezhda,prof.,Ph.D.
"89780","32-KSVI","11320",Chitnis,Rajesh,,
"89857","32-KSVI","11320",Botsch,Mario,,
"88570","32-KSVI","11320",Streck,Adam,,
"86890","32-KNM","11320",Grego,Maroš,Mgr.,
"89807","32-KA","11320",Daans,Nicolas,,Ph.D.
"89842","32-KSVI","11320",Bickel,Bernd,,
"89846","32-KSVI","11320",Aichinger,Philipp,,
"94273","32-KPMS","11320",Boukal,Tomáš,Mgr.,
"90547","32-MUUK","11320",De Leger,Florian,,Ph.D.
"91564","32-MUUK","11320",Bujak,Lukasz,,Ph.D.
"92373","32-KSVI","11320",Vetta,Adrian,prof.,
"92376","32-IUUK","11320",Marx,Dániel,prof.,Ph.D.
"92455","32-KFA","11320",Perret,Laurent,Dr.,
"92490","32-UTF","11320",Pound,Adam,Dr.,
"92498","32-FUUK","11320",Erlingsson,Sigurdur Ingi,prof.,
"92504","32-KFM","11320",Kim,Hyoung Seop,prof.,
"92508","32-KFM","11320",Caram jr.,Rubens,prof.,
"90906","32-KAM","11320",Glišić,Jelena,Mgr.,
"91749","32-FUUK","11320",Vazdar,Mario,Ing.,Ph.D.
"90060","32-KCHFO","11320",Holovský,Jakub,Mgr.,Ph.D.
"90788","32-KFPP","11320",Fatyeyeva,Kateryna,Dr.,
"12365","32-KPMS","11320",Witzany,Jiří,prof. RNDr.,Ph.D.
"90725","32-KA","11320",Todorčević,Stevo,,
"92597","32-IUUK","11320",Tkadlec,Josef,Bc.,Ph.D.
"92609","32-UCJF","11320",di Luzio,Luca,Dr.,
"91934","32-KNM","11320",Fryš,Filip,Bc.,
"91935","32-KNM","11320",Lněničková,Daniela,Bc.,
"91936","32-MUUK","11320",Ďalak,Frederik,,
"92793","32-KA","11320",Dey,Souvik,,Ph.D.
"92896","32-AUUK","11320",Szkody,Paula,prof.,
"92971","32-AUUK","11320",Mennickent,Ronald,,
"11939","32-KSI","11320",Kybic,Jan,prof. Dr. Ing.,
"92741","32-KSVI","11320",Sedlák,Michal,Mgr. Bc.,Ph.D.
"91476","32-KSVI","11320",Talmon,Nimrod,Dr.,Ph.D.
"91477","32-KSVI","11320",Borgwardt,Steffen,prof.,
"91100","32-KMF","11320",Kolář,Michal,Mgr.,Ph.D.
"92814","32-MUUK","11320",Kotrbatý,Jan,Dr. rer. nat. Ing.,
"93007","32-KDSS","11320",Pečimúth,Andrej,Mgr.,
"90059","32-IUUK","11320",Zhu,Xuding,prof.,
"91629","32-KSVI","11320",Zemčík,Pavel,prof. Ing.,Dr.
"93736","32-KMA","11320",Pankka,Pekka,,
"71893","32-FUUK","11320",Lobaz,Volodymyr,Mgr.,Ph.D.
"68275","32-KA","11320",Hudcová,Barbora,RNDr.,Ph.D.
"90649","32-KSVI","11320",Bubník,Vojtěch,Ing.,
"93934","32-KAM","11320",Pilarski,Patrick,prof.,
"93973","32-IUUK","11320",Benedetti,Bruno,,
"93974","32-IUUK","11320",Holmsen,Andreas,,
"17573","32-KAM","11320",Esperet,Louis,,
"89992","32-KDSS","11320",Eugster,Patrick Thomas,prof.,
"89993","32-KDSS","11320",Rümmer,Philipp,prof.,
"89994","32-KDSS","11320",Bjørner,Nikolaj,Dr.,
"36088","32-STUD","11320",Munzarová,Markéta,doc. Mgr.,Dr. rer. nat.
"90419","32-KA","11320",Gajović,Stevan,,Ph.D.
"91720","32-FUUK","11320",Hušák,Michal,doc. Dr. Ing.,
"91823","32-FUUK","11320",Vilčáková,Jarmila,prof. Ing.,Ph.D.
"54528","32-KFPP","11320",Ďurovcová,Tereza,Mgr.,Ph.D.
"93394","32-UTF","11320",Wardell,Barry,Dr.,
"93395","32-UTF","11320",van de Meent,Maarten,Dr.,
"93743","32-FUUK","11320",Řehoř,Ivan,RNDr. Mgr.,Ph.D.
"81338","32-STUD","11320",Frank,Otakar,Mgr.,Ph.D.
"91491","32-KSVI","11320",Faliszewski,Piotr,Dr.,
"93278","32-KSVI","11320",Šosvald,David,Mgr.,
"93461","32-KSVI","11320",Mácha,Petr,Bc.,
"93915","32-MUUK","11320",Vencovský,Václav,Ing.,Ph.D.
"94003","32-IUUK","11320",Bauer,Ulrich,prof.,
"92173","32-PUO","11320",Soubusta,Jan,Mgr.,Ph.D.
"93741","32-FUUK","11320",Rothbauer,Mario,Dr.,M.Sc.
"92080","32-FUUK","11320",Rác,Marek,Mgr.,Ph.D.
"89868","32-KSVI","11320",Magnor,Marcus,,
"38279","32-AUUK","11320",Štěpán,Jiří,Mgr.,Ph.D.
"91930","32-KFPP","11320",Görling,Andreas,prof. Dr.,
"91931","32-KFPP","11320",Schneider,M. Alexander,prof. Dr.,
"91932","32-KFPP","11320",Libuda,Jörg,prof. Dr.,
"92095","32-KA","11320",Richterová,Berenika,Bc.,
"61499","32-KMA","11320",Bartoš,Ondřej,Mgr.,
"93293","32-KFPP","11320",Kuzmiak,Marek,Ing. Bc.,Ph.D.
"93297","32-MUUK","11320",Cetin,Nadine Suzan,,Ph.D.
"19709","32-KSVI","11320",Krejčíková,Monika,Mgr.,
"89871","32-KSVI","11320",Yan,Lingqi,,
"89894","32-KSVI","11320",Ribardière,Mickaël,prof.,
"90108","32-KFPP","11320",Roslawska,Anna,Dr.,
"90389","32-KAM","11320",Dohnalová,Barbora,Bc.,
"90394","32-KMA","11320",Beránek,Tomáš,Bc.,
"93282","32-KSVI","11320",Studeničová,Katarína,Ing.,
"93287","32-KSVI","11320",Čelko,Tomáš,Mgr.,
"93288","32-KA","11320",Prakash,Om,,
"93290","32-IUUK","11320",Sabater Rojas,Lluís,,
"68764","32-KSVI","11320",Goliaš,Matúš,Mgr.,
"90333","32-UCJF","11320",Křížek,Filip,RNDr.,
"91131","32-UTF","11320",Senovilla,José M.,prof.,
"18340","32-KDF","11320",Mlynář,Jan,RNDr.,Ph.D.
"92263","32-KA","11320",Barnaby,Martin,prof.,
"92050","32-KFKL","11320",Rohlíček,Jan,Ing.,Ph.D.
"90179","32-FUUK","11320",Timr,Štěpán,Mgr.,Ph.D.
"91147","32-AUUK","11320",Skarka,Marek,Mgr.,Ph.D.
"92274","32-IUUK","11320",Macpherson,Dugald,prof.,
"92555","32-KSVI","11320",Schudeiske,Johannes,,
"92556","32-KSVI","11320",Lensch,Hendrik,,
"91873","32-KDSS","11320",Papesch,Jan,Bc.,
"99163","32-KPMS","11320",Zindulková,Kristina,,M.Sc.
"92798","32-UCJF","11320",Schäfer,Martin,,
"92857","32-IUUK","11320",Aubian,Guillaume,,Ph.D.
"10823","32-KCHFO","11320",Jungwirth,Pavel,prof. Mgr.,"CSc., DSc."
"91231","32-KDSS","11320",Vitek,Jan,prof.,"M.Sc., Ph.D."
"92350","32-KA","11320",Chan,Aaron,,Ph.D.
"10752","32-KAM","11320",Černý,Martin,RNDr.,
"42031","32-KAM","11320",Schmid,Martin,Mgr.,Ph.D.
"93063","32-KAM","11320",Antić,Todor,Mgr.,
"93081","32-UFAL","11320",Brückner,Christopher,,
"91318","32-KA","11320",Curien,Pierre-Louis,,
"91391","32-KFPP","11320",Paidar,Martin,doc. Ing.,Ph.D.
"93101","32-KA","11320",Filipi,Filip,Bc.,
"91518","32-UFEAV","11320",Peterka,Pavel,Ing.,Ph.D.
"91740","32-KA","11320",Rinot,Assaf,prof.,
"91742","32-KA","11320",Raghavan,Dilip,,
"93179","32-KG","11320",Tobie,Gabriel,Dr.,
"93180","32-KG","11320",Choblet,Gael,prof.,
"94024","32-KMA","11320",Disser,Karoline,prof.,
"93871","32-KDSS","11320",Tommasini,Riccardo,,
"89934","32-FUUK","11320",Zeman,Jan,Mgr.,Ph.D.
"92401","32-KFNT","11320",Haley,Richard,,
"92275","32-KA","11320",Becher,Karim Johannes,,
"92439","32-KA","11320",Vančura,Vojtěch,Ing.,
"92521","32-KSVI","11320",Weyrich,Tim,prof.,
"93517","32-KG","11320",Keers,Henk,Dr.,
"93912","32-KAM","11320",Kotecký,Cyril,Bc.,
"92524","32-KSVI","11320",Stamminger,Marc,,
"92525","32-KSVI","11320",Eisemann,Elmar,,
"91344","32-KFKL","11320",Boháček,Pavel,Mgr.,
"93162","32-UCJF","11320",Federičová,Pavla,Mgr.,Ph.D.
"90081","32-UTF","11320",Málek,Tomáš,Mgr.,Ph.D.
"93812","32-AUUK","11320",Porquet,Delphine,Dr.,
"92244","32-KA","11320",Nebe,Gabriele,prof.,
"92245","32-KMA","11320",Muha,Boris,prof.,
"91937","32-KNM","11320",Knesel,Jakub,Bc.,
"92164","32-UFAL","11320",Balloccu,Simone,,Ph.D.
"94274","32-KPMS","11320",Žalman,Jan,Mgr.,
"43791","32-UTF","11320",Carloni,Sante,Dr.,"M.A., Ph.D."
"93644","32-KDSS","11320",Trigonakis,Vasileios,,
"90722","32-STUD","11320",Stehlík,Petr,doc. RNDr.,Ph.D.
"92040","32-UTF","11320",Glavan,Dražen,Dr.,Ph.D.
"91624","32-KFKL","11320",Křížek,Filip,,
"91653","32-KMA","11320",Pratelli,Aldo,Dr.,
"93354","32-KFKL","11320",Kimel,Aleksei V.,prof. Dr.,
"91089","32-KA","11320",Barsukov,Alexey,,Ph.D.
"93260","32-AUUK","11320",Zharikov,Sergej,Dr.,
"92481","32-KFKL","11320",Chubykalo-Fesenko,Oksana,prof.,
"93581","32-KA","11320",Rijke,Egbert,,Ph.D.
"89875","32-UCJF","11320",Shifman,Mikhail,,
"93763","32-KMA","11320",Steuding,Jörn,prof. Dr.,
"93765","32-KMA","11320",Wachsmuth,Daniel,,
"93767","32-KMA","11320",Werner,Frank,prof. Dr.,
"93837","32-AUUK","11320",Done,Christine,prof.,
"93838","32-AUUK","11320",Bot,Caroline,Dr.,
"94275","32-UFAL","11320",Skantze,Gabriel,prof.,
"94278","32-KA","11320",Kolokolova,Antonina,prof.,
"94291","32-FUUK","11320",Hýbl,Jan,Ing.,
"91150","32-KFKL","11320",Nádherný,Ladislav,Ing.,Ph.D.
"92037","32-KMA","11320",Balci,Anna,,Ph.D.
"94054","32-FUUK","11320",Kolivoška,Viliam,RNDr.,Ph.D.
"93997","32-IUUK","11320",Hachimori,Masahiro,,
"93744","32-KA","11320",Lambie-Hanson,Chris,,Ph.D.
"93924","32-STUD","11320",Violeau,Damien,prof.,
"93926","32-STUD","11320",Richter,Thomas,prof.,
"90475","32-KMF","11320",Hritz,Jozef,RNDr. Mgr.,Ph.D.
"91195","32-KDF","11320",Urbánek,Pavel,Ing.,Ph.D.
"75668","32-OPMK","11320",Paidar,Jaroslav,Bc.,
"97209","32-KDSS","11320",Dietl,Werner,prof.,
"95882","32-MUUK","11320",Hütter,Markus,Dr.,
"94681","32-AUUK","11320",Grinberg,Victoria,Dr.,
"95677","32-KSVI","11320",Kalaš,Ivan,prof. RNDr.,Ph.D.
"97418","32-UCJF","11320",Joo,Kyungeon,prof.,
"97419","32-UCJF","11320",Lin,Po-Ju,prof.,
"95196","32-KTIML","11320",Drotár,Peter,prof. Ing.,Ph.D.
"97237","32-UCJF","11320",Kaminski,Robert,prof.,
"96883","32-KA","11320",Van Le,Hong,doc. Dr.,DrSc.
"94926","32-KG","11320",Rhoden,Alyssa,Dr.,
"96433","32-KA","11320",Sak,Yagmur,,
"97489","32-IUUK","11320",Seweryn,Michal,,Ph.D.
"97188","32-KNM","11320",Hammerbauer,Tomáš,Mgr.,
"94796","32-KSVI","11320",Chung,Julianne,prof.,
"51598","32-#EXT","11320",Starovoitov,Pavel,dr.,
"94881","32-KA","11320",Aubrun,Nathalie,,
"96853","32-AUUK","11320",Walton,Dominic,Dr.,
"96865","32-KTIML","11320",Drost,Hajk-Georg,Dr.,
"96866","32-KSI","11320",Peterson,Doug,,
"97677","32-KNM","11320",Kuráž,Michal,doc. Ing.,
"97703","32-AUUK","11320",Jones,David,Dr.,
"97704","32-AUUK","11320",Stevens,Daniel,Dr.,
"95979","32-KA","11320",Zvonareva,Alexandra,,
"98189","32-IUUK","11320",Sami,Sasha,Mgr.,
"95831","32-UFAL","11320",Sourada,Tomáš,Bc.,
"94557","32-KA","11320",Hadek,Maximilian,,B.Sc.
"10851","32-KSVI","11320",Kolingerová,Ivana,prof. Dr. Ing.,
"95699","32-KFNT","11320",Potts,Clinton A.,,
"98130","32-KMA","11320",Darji,Dario,,
"98179","32-KG","11320",van Hunen,Jeroen,prof.,
"97574","32-KFKL","11320",Garbarino,Gastón L.,Dr.,
"99783","32-KG","11320",Annen,Catherine,Dr.,
"99133","32-KNM","11320",Zelko,Matúš,Bc.,
"94704","32-KFKL","11320",Frederiksen,Thomas,,
"94861","32-KA","11320",Cortés Izurdiaga,Manuel,prof.,
"96366","32-KA","11320",Stern,David,Bc.,
"96539","32-KSVI","11320",Klán,Petr,Mgr.,
"98329","32-KPMS","11320",Louvet,Gaëtan,,
"80706","32-KSVI","11320",Hammer,Jiří,Mgr.,Ph.D.
"99067","32-KFKL","11320",Rosa,Angelika D.,Dr.,
"94301","32-UFAL","11320",Espana-Bonet,Cristina,Dr.,
"94340","32-IUUK","11320",Zamani,Hadi,,M.Sc.
"96573","32-KAM","11320",Dreier,Jan,,Dr. rer. nat.
"96376","32-STUD","11320",Buttari,Alfredo,Dr.,
"96761","32-KAM","11320",Chudý,Vladimír,Bc.,
"96762","32-KAM","11320",Lepič,Václav,Bc.,
"96162","32-OVZS","11320",Čapek,Jiří,doc. Ing.,Ph.D.
"96815","32-UTF","11320",Chirco,Goffredo,,Ph.D.
"94292","32-KA","11320",Hlavinková,Simona,Bc.,
"94510","32-#EXT","11320",De Bock,Maarten,,Ph.D.
"94511","32-#EXT","11320",Den Hartog,Daniel J.,prof.,Ph.D.
"98440","32-AUUK","11320",Wade,Gregg A.,prof.,Ph.D.
"13771","32-KCHFO","11320",Futera,Zdeněk,RNDr.,Ph.D.
"99198","32-KNM","11320",Molnár,Michal,Mgr.,
"96183","32-UFAL","11320",Yvon,Francois,Dr.,
"96184","32-UFAL","11320",Niehues,Jan,prof.,
"96193","32-UTF","11320",Hackmann,Eva,,
"96194","32-UTF","11320",Mach,Patryk,prof.,
"96823","32-UTF","11320",Barceló,Carlos,,Ph.D.
"97682","32-KAM","11320",Cormode,Graham,prof.,Ph.D.
"94368","32-KA","11320",Bartová,Veronika,Mgr.,
"94374","32-KA","11320",Borýsek,Martin,Bc.,
"95959","32-FUUK","11320",Vrba,Jan,prof. Dr. Ing.,M.Sc.
"98775","32-KTIML","11320",Sattler,Torsten,,
"95516","32-MUUK","11320",Monmarché,Pierre,Dr.,
"98734","32-KFKL","11320",Friák,Martin,Mgr.,Ph.D.
"95649","32-KA","11320",Michalek,Mateusz,prof.,Dr.
"98887","32-KSVI","11320",Juříček,Dan,Bc.,
"98401","32-KDSS","11320",Kubiś,Dawid Jan,,
"94346","32-KTIML","11320",Edelkamp,Stefan,,Dr. rer. nat.
"94351","32-KFM","11320",Samal,Sneha Manjaree,,Ph.D.
"95045","32-KMA","11320",Alberico,Angela,prof.,
"95839","32-KAM","11320",Chu,Timothy,,Ph.D.
"96803","32-KNM","11320",Cangiani,Andrea,prof. Dr.,
"96804","32-KNM","11320",Pop,Iuiu Sorin,prof. Dr.,
"96805","32-KNM","11320",Kumar,Kundan,prof. Dr.,
"98347","32-FUUK","11320",Nekvindová,Pavla,doc. Ing.,Ph.D.
"96399","32-KSVI","11320",Suchardová,Eliška,Mgr.,
"11309","32-KTIML","11320",Neruda,Roman,Mgr.,CSc.
"96673","32-UTF","11320",Gallo,Emanuel,prof.,
"96674","32-UTF","11320",Herdeiro,Carlos,prof.,
"100454","32-MUNI","11320",Trantírek,Lukáš,Mgr. doc.,Ph.D.
"96847","32-UFAL","11320",Hasanuzzaman,Mohamed,Dr.,
"96848","32-UFAL","11320",Jatowt,Adam,prof. Dr.,
"96924","32-UFAL","11320",Belinkov,Yonatan,,Ph.D.
"96925","32-UFAL","11320",Voita,Lena,Dr.,
"96926","32-UFAL","11320",Hathout,Nabil,prof.,
"96930","32-AUUK","11320",Gil-Świderska,Agnieszka,Dr.,
"96885","32-KA","11320",Bashkirov,Denis,,Ph.D.
"96455","32-MUUK","11320",Komárek,Daniel,Mgr.,
"96679","32-KA","11320",Swan,Andrew,,Ph.D.
"96680","32-KAM","11320",Kastl,Filip,Bc.,
"96681","32-KAM","11320",Martinek,Petr,Bc.,
"96682","32-KAM","11320",Macháč,Ondřej,Bc.,
"97058","32-UTF","11320",Mohamed,Shazrene S.,prof.,
"97059","32-UTF","11320",Justham,Stephen,Dr.,
"97271","32-KNM","11320",Möller,Matthias,Dr.,
"97388","32-KDSS","11320",Češka,Milan,doc. RNDr.,Ph.D.
"97389","32-UFAL","11320",Sripada,Yaji,Dr.,
"96982","32-KSVI","11320",Herel,David,Bc.,
"96507","32-MUUK","11320",Krupa,Tobiáš,Bc.,
"96856","32-KA","11320",Roy,Subham,,Ph.D.
"97736","32-KCHFO","11320",Vincenti,Henri,Dr.,
"95559","32-FUUK","11320",Wu,Tao,,Ph.D.
"96197","32-KA","11320",Monin,Leonid,,Ph.D.
"96460","32-KDSS","11320",Hozda,Lukáš,,
"98090","32-KSVI","11320",Bouali,Kassem Anis,,M.Sc.
"98098","32-KAM","11320",Strohmeier,Maximilian,,M.Sc.
"98099","32-KAM","11320",Haluška,Radovan,Mgr.,
